M10 0NN,Terminated,E01005247,Manchester 005A E01005247,12228,4,15050,5,0.125,11374,4,0.129,11275,4,5098,2,19129,6,26772,9,7567,3,13327,5,0.186,17930,6,0.136
M10 0NP,Terminated,E01005248,Manchester 005B E01005248,13570,5,14028,5,0.134,11411,4,0.129,16269,5,7907,3,14787,5,19338,6,12791,4,9921,4,0.238,20171,7,0.118
M10 0NQ,Terminated,E01005248,Manchester 005B E01005248,13570,5,14028,5,0.134,11411,4,0.129,16269,5,7907,3,14787,5,19338,6,12791,4,9921,4,0.238,20171,7,0.118
M10 0NR,Terminated,E01005250,Manchester 005D E01005250,3686,2,2822,1,0.315,3972,2,0.218,5200,2,1864,1,9128,3,11430,4,14770,5,1426,1,0.461,6948,3,0.277
M10 0NS,Terminated,E01005253,Manchester 005E E01005253,1718,1,1936,1,0.343,1152,1,0.295,1085,1,1559,1,11847,4,17889,6,13418,5,1596,1,0.451,5890,2,0.3
M10 0NT,Terminated,E01005248,Manchester 005B E01005248,13570,5,14028,5,0.134,11411,4,0.129,16269,5,7907,3,14787,5,19338,6,12791,4,9921,4,0.238,20171,7,0.118
M10 0NU,Terminated,E01005248,Manchester 005B E01005248,13570,5,14028,5,0.134,11411,4,0.129,16269,5,7907,3,14787,5,19338,6,12791,4,9921,4,0.238,20171,7,0.118
M10 0NW,Terminated,E01005248,Manchester 005B E01005248,13570,5,14028,5,0.134,11411,4,0.129,16269,5,7907,3,14787,5,19338,6,12791,4,9921,4,0.238,20171,7,0.118
M10 0NX,Terminated,E01005248,Manchester 005B E01005248,13570,5,14028,5,0.134,11411,4,0.129,16269,5,7907,3,14787,5,19338,6,12791,4,9921,4,0.238,20171,7,0.118
M10 0PA,Terminated,E01005253,Manchester 005E E01005253,1718,1,1936,1,0.343,1152,1,0.295,1085,1,1559,1,11847,4,17889,6,13418,5,1596,1,0.451,5890,2,0.3
